description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                Damn Yankees is a frothy, faithful adaptation of the 1956 Broadway hit. In an amusing slant on the ""Faust"" legend, aging baseball fan Joe Boyd (Robert Schafer) is given an opportunity to lead his beloved Washington Senators to victory by a devilish gent named Applegate (Ray Walston). Boyd is transformed into handsome young ""Shoeless"" Joe Hardy from Hannibal, Mo. (and in the process, the part is taken over by Tab Hunter, who's better than everyone said he was back in 1958). Joe becomes the Senators' star player, but at the price of his immortal soul; he isn't terribly worried, however, since he's built an escape clause into his contract with Applegate. To see that Joe doesn't get a chance to exercise that clause, Applegate sends his luscious assistant Lola (Gwen Verdon) to seduce the ballplayer. This effort doesn't work, but Applegate still manages to cause Joe to lose his chance at salvation. But there is still a ray of hope--if Hardy can win the deciding pennant game, he'll be able to foil Applegate's master plan of causing the Senators to lose. With Lola's aid, Joe gives the devil more than his due. The principal selling angle of Damn Yankees, beyond the presence of Gwen Verdon and Ray Walston delightfully recreating their stage roles, are the wonderful Richard Adler/Jerry Ross songs, including ""You've Gotta Have Heart"" and ""What Lola Wants, Lola Gets."" Based on the novel The Year the Yankees Lost the Pennant, the film (like the play before it) unfortunately throws away Wallop's wryly ironic climax; as a result, the last scenes appear rushed and haphazard. But why quibble? Damn Yankees is and always was a rock-solid piece of entertainment, as proven by its recent S.R.O. Broadway revival. ~ Hal Erickson, Rovi
            ","NR
                    ",George Abbott,Stanley Donen,NA,George Abbott,NA,NA,NA,"Sep 26, 1958
                        ","Oct 12, 2004
                        ","
                            110 minutes
                        ","
                        Warner Home Video
                    ","
                Tab Hunter
            ","
                Gwen Verdon
            ","
                Ray Walston
            ","
                Russ Brown
            ","
                Shannon Bolin
            ","
                Nathaniel Frey
            ",Damn Yankees,NA,No consensus yet.,"
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy
                        
                    ",76,17,70,2,132131,6.12,0,5,3.8,132,56,357,https://www.rottentomatoes.com/m/1005152-damn_yankees
"
                The United States space program reports that its missing, overdue manned Mars probe has returned to Earth orbit, but that they haven't been able to make radio contact with it. When it is brought down by remote control, they find three of the four crewmembers aboard: one of them, Professor Gettell (Les Tremayne), is dead; another, mission commander Colonel Tom O'Bannion (Gerald Mohr), is in a coma and suffering from some kind of alien infection; and the third, exo-biologist Iris Ryan (Nora Hayden), is in a state of shock. The ship's tape library seems to have been wiped clean of any record of what took place on the mission, and the doctors can't begin to save O'Bannion until they know what happened. In desperation, they decide to put Iris Ryan into a state of hypnosis, forcing her to recall the events of the mission. The bulk of the film is an un-narrated flashback in which we see the voyage to Mars and the quartet of explorers -- rounded out by technician Sam Jacobs (Jack Kruschen) -- proceeding successfully to a landing. As they draw closer to signs of intelligent life, however, the group also encounters increasingly dangerous creatures, including a man-eating plant, a giant bat-rat-spider, and a huge amoeba-like creature that consumes anything in its path. Sam is killed in an encounter with one of these menaces and O'Bannion is infected with an alien microbe, even as the ship is held fast by a powerful magnetic force. Gettell figures out a way to launch, at the cost of his own life, and Iris is left alone with the stricken O'Bannion on the journey back to Earth. The film concludes as the scientists find the one piece of information left on the ship's tapes, a warning from the Martians that the primitive, war-like people from Earth may not visit the planet again, except at risk to their lives. One of a relative handful of 1950s sci-fi films done in color, The Angry Red Planet did its rivals one better with the use of a special effects process called ""Cinemagic,"" which gave the entire screen a deep red tint but also created the illusion of dimensionality (i.e. 3-D, sort of), and made the monsters look particularly eerie. The mixture of better-than-usual special effects, coupled with more than competent acting (Mohr, Tremayne, and Kruschen were veterans of mainstream films and television) helps make this one of the more entertaining space-flight stories of its period, though not quite in a league with It! The Terror From Beyond Space for sheer suspense.
            ","NR
                    ",Ib Melchior,NA,NA,Ib Melchior,Sidney Pink,Pinkg,NA,"Jan 1, 1959
                        ","Nov 20, 2001
                        ","
                            83 minutes
                        ","
                        American International Pictures (AIP)
                    ","
                Gerald Mohr
            ","
                Nora Hayden
            ","
                Less Tremayne
            ","
                Les Tremayne
            ","
                Jack Kruschen
            ","
                Paul Hahn
            ",The Angry Red Planet,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Cult Movies, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",0,8,29,1,133576,3.95,0,0,2.79,45,109,131,https://www.rottentomatoes.com/m/angry_red_planet
"
                This 60-million-dollar science fiction suspense drama (marketed with an additional 25 million dollars), was adapted from the popular TV series The X-Files -- arriving in theaters while the Emmy-winning series was still being aired, continuing plot threads familiar to many of the series' 25 million viewers, and featuring several familiar recurring characters introduced during the previous five TV seasons. In 15,000 B.C., a strange creature attacks a caveman. Cut to present day, when a boy at the same North Texas spot falls into a pit and is contaminated by a black substance. When a bomb threatens the Dallas Federal Building, special FBI agents Fox Mulder (David Duchovny) and Dana Scully (Gillian Anderson) locate the device but are unable to prevent the explosion. The agency blames Mulder and Scully for the disaster, subjecting them to lengthy interrogations while trying to sever their partnership. In a bar, conspiracy theorist Kurtzweil (Martin Landau), a friend of Mulder's father, tells Mulder about the group behind the explosion, the cover-up of the boy's death, the bodies of four infected rescue workers removed from the Federal Building, the secret government, and the forthcoming plague. Mulder and Scully set out to find answers, and their investigation becomes a foray into the fantastic. ~ Bhob Stewart, Rovi
            ","PG-13 (For some intense violence and gore)
                    ",Rob Bowman,David Nutter,NA,Chris Carter,Frank Spotnitz,NA,NA,"Jun 19, 1998
                        ","May 4, 1999
                        ","
                            120 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                David Duchovny
            ","
                Gillian Anderson
            ","
                Martin Landau
            ","
                Armin Mueller-Stahl
            ","
                Blythe Danner
            ","
                William B. Davis
            ","
                                The X-Files - Fight the Future
                            ",1998,"Results may vary for newcomers, but fans of the series will enjoy its big-screen transition.","
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",65,72,72,66,134042,6.06,5.67,18,3.77,4942,1900,4779,https://www.rottentomatoes.com/m/xfiles_fight_the_future
"
                When mysterious spacecraft touch down across the globe, an elite team--lead by expert linguist Louise Banks (Amy Adams)--are brought together to investigate. As mankind teeters on the verge of global war, Banks and the team race against time for answers--and to find them, she will take a chance that could threaten her life, and quite possibly humanity.
            ","PG-13 (for brief strong language)
                    ",Denis Villeneuve,NA,NA,Eric Heisserer,NA,NA,NA,"Nov 11, 2016
                        ","Feb 14, 2017
                        ","
                            116 minutes
                        ","
                        21 Laps Entertainment
                    ","
                Amy Adams
            ","
                Jeremy Renner
            ","
                Forest Whitaker
            ","
                Michael Stuhlbarg
            ","
                Mark O'Brien (IX) 
            ","
                Tzi Ma
            ",Arrival,NA,Arrival delivers a must-see experience for fans of thinking person's sci-fi that anchors its heady themes with genuinely affecting emotion and a terrific performance from Amy Adams.,"
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",94,418,82,82,141919,8.41,7.77,59,4.02,35645,7825,36423,https://www.rottentomatoes.com/m/arrival_2016
"
                Customs officer Tina is known for her extraordinary sense of smell. It's almost as if she can sniff out the guilt on anyone hiding something. But when Vore, a suspicious-looking man, walks past her, her abilities are challenged for the first time ever. Tina can sense Vore is hiding something she can't identify. Even worse, she feels a strange attraction to him. As Tina develops a special bond with Vore and discovers his true identity, she also realizes the truth about herself. Tina, like Vore, does not belong to this world. Her entire existence has been one big lie and now she has to choose: keep living the lie or embrace Vore's terrifying revelations.
            ","R (for some sexual content, graphic nudity, a bloody violent image, and language)
                    ",Ali Abbasi,NA,NA,John Ajvide Lindqvist,Isabella Eklf,NA,NA,"Oct 26, 2018
                        ","Feb 26, 2019
                        ","
                            110 minutes
                        ","
                        NEON
                    ","
                Eva Melander
            ","
                Eero Milonoff
            ","
                Jrgen Thorsson
            ","
                Ann Petren
            ","
                Sten Ljunggren
            ",NA,Border (Grns),NA,"Thrilling, unpredictable, and brilliantly acted, Border (Grns) offers a singular treat to genre fans looking for something different.","
                        
                        Art House & International, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",97,120,76,1,136503,7.9,7.69,23,3.72,354,109,2050,https://www.rottentomatoes.com/m/border_2018
"
                ""Sucker Punch"" is an epic action fantasy that takes us into the vivid imagination of a young girl whose dream world provides the ultimate escape from her darker reality. Unrestrained by the boundaries of time and place, she is free to go where her mind takes her, and her incredible adventures blur the lines between what's real and what is imaginary. She has been locked away against her will, but Babydoll (Emily Browning) has not lost her will to survive. Determined to fight for her freedom, she urges four other young girls-the reluctant Sweet Pea (Abbie Cornish), the outspoken Rocket (Jena Malone), the street-smart Blondie (Vanessa Hudgens) and the fiercely loyal Amber (Jamie Chung)-to band together and try to escape a terrible fate at the hands of their captors, Blue (Oscar Isaac) and Madam Gorski (Carla Gugino), before the mysterious High Roller (Jon Hamm) comes for Babydoll. Led by Babydoll, the girls engage in fantastical warfare against everything from samurais to serpents, with a virtual arsenal at their disposal. Together, they must decide what they are willing to sacrifice in order to stay alive. But with the help of a Wise Man (Scott Glenn), their unbelievable journey-if they succeed-will set them free.. -- (C) Warner Bros
            ","PG-13 (for thematic material involving sexuality, violence and combat sequences, and for language)
                    ",Zack Snyder,NA,NA,Zack Snyder,Steve Shibuya,NA,NA,"Mar 25, 2011
                        ","Jun 28, 2011
                        ","
                            110 minutes
                        ","
                        IMAX
                    ","
                Emily Browning
            ","
                Abbie Cornish
            ","
                Jena Malone
            ","
                Jamie Chung
            ","
                Oscar Isaac
            ","
                Jon Hamm
            ","
                                Sucker Punch
                            ",2011,"It's technically impressive and loaded with eye-catching images, but without characters or a plot to support them, all of Sucker Punch's visual thrills are for naught.","
                        
                        Action & Adventure, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",22,216,47,96,141527,4.07,3.8,43,3.05,17840,20406,29690,https://www.rottentomatoes.com/m/sucker_punch_2011
"
                Best known for his Highlander series, Russell Mulcahy pays homage to the Hammer films of the 1960s with this all-star recreation of the Mummy story. Centuries ago, a sadistic prince named Talos was buried and his tomb was infinitely cursed so that no man would ever again suffer from his evil ways. But hundreds of years later, a group of archeologists break the seal of the tomb and are brutally massacred. The bandages of Talos are discovered years later by the head archeologist's daughter and brought back to London to be displayed in a museum. But the bandages go on a violent rampage. His evil threatens to spread around the world when the approaching alignment of the planets will raise the legendary Talos to a level of immortal power. The American detective in charge of the affair and the daughter of the archeologist race against time to defeat the malicious mummy. Russell Mulcahy has modern computer graphics techniques on his side in this remake of the classic Mummy monster story. At the same time, he has invited the legendary Christopher Lee to appear in the role of the ill-fated archeologist who discovers Talos. Shelley Duvall and Jason Scott Lee round out the main cast.
            ","R
                    ",Russell Mulcahy,NA,NA,Russell Mulcahy,John Esposito,NA,NA,"Feb 13, 1999
                        ","Aug 28, 2001
                        ","
                            88 minutes
                        ","
                        Miramax
                    ","
                Jason Scott Lee
            ","
                Louise Lombard
            ","
                Sean Pertwee
            ","
                Lysette Anthony
            ","
                Michael Lerner
            ","
                Jack Davenport
            ",Russell Mulcahy's Tale of the Mummy,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",17,6,16,3,132677,4.19,0,0,2.27,20,102,427,https://www.rottentomatoes.com/m/russell_mulcahys_tale_of_the_mummy
"
                Two men. Living on the exact opposite side of the world. When one sleeps, the other one is awake. But when they finally meet, a simple question arises: Who is the dream and who is the dreamer? Kaden (Boyd Holbrook) is a professional ski jumper in Whistler, Canada, unexpectedly presented with the chance of reconnecting with an ex-girlfriend who ghosted him years ago. Khai (Song Yang) is a corporate executive in Shanghai, China, faced with the fact that the girl he fantasizes about on the internet has just started working in his office. The two men go about their lives, without knowing that they are connected, but noticing some echoes -- like a distorted mirror. They slowly begin to realize that they might be dreaming each other. They are, in some strange way, the same person.
            ","NR
                    ",Juan Cabral,NA,NA,Juan Cabral,NA,NA,NA,"Feb 7, 2020
                        ","Feb 7, 2020
                        ","
                            115 minutes
                        ","
                        Gravitas Ventures
                    ","
                Boyd Holbrook
            ","
                Song Yang
            ","
                Dominique McElligott
            ","
                Beau Bridges
            ","
                Anna Van Hooft
            ","
                Maddie Phillips
            ",2/1,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",NA,NA,NA,NA,132495,5,0,2,",""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":6,""ratingsStartDate"":""2020-02-04T21:00:00Z""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":true,""releaseDate"":""Feb 7, 2020"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":5,""topCritics"":2,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":5,""freshCount"":3,""numberOfReviews"":5,""rottenCount"":2,""score"":60,""tomatometerState"":""fresh"",""",""":{},""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":6,""ratingsStartDate"":""2020-02-04T21:00:00Z""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":true,""releaseDate"":""Feb 7, 2020"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":5,""topCritics"":2,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":5,""freshCount"":3,""numberOfReviews"":5,""rottenCount"":2,""score"":60,""tomatometerState"":""fresh"",""c",,6,https://www.rottentomatoes.com/m/21_2020
"
                Black Orpheus (Orfeu Negro) is literally what its title suggests: a retelling of the ""Orpheus and Eurydice"" legend enacted by black performers. This time the setting is the annual Carnival in Rio de Janeiro. Orpheus (Breno Mello) is a streetcar conductor; Eurydice (Marpessa Dawn) has just jilted her lover and is attempting to escape his wrath. Orpheus himself falls in love with Eurydice, whereupon her ex-lover, disguised as the Angel of Death shows up and kills Eurydice. To reclaim his lost love, Orpheus enters ""Hell"" (the Rio morgue) and uses supernatural methods to revive the dead girl. A multi-award winner on the international film scene, Black Orpheus features a samba musical score by Luiz Bonfa and Antonio Carlos Jobim.
            ","PG
                    ",Marcel Camus,NA,NA,Vinicius de Moraes,Marcel Camus,Jacques Viot,NA,"Dec 21, 1959
                        ","Jun 8, 1999
                        ","
                            120 minutes
                        ","
                        GAGA Communications
                    ","
                Adhemar Feirrera Da Silva
            ","
                Alexandro Constantino
            ","
                Waldetar De Souza
            ","
                Jorge Dos Santos
            ","
                Aurino Cassiano
            ","
                Marcel Camus
            ",Black Orpheus (Orfeu Negro),NA,"Colorful, atmospheric, and infections, Black Orpheus takes an ancient tale and makes it fresh anew, thanks in part to its bewitching bossa nova soundtrack.","
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",89,38,87,6,132722,7.82,7.29,14,4.13,930,141,993,https://www.rottentomatoes.com/m/black_orpheus
"
                From visionary director Tim Burton, and based upon the best-selling novel, comes an unforgettable motion picture experience. When Jake discovers clues to a mystery that spans different worlds and times, he finds a magical place known as Miss Peregrine's Home for Peculiar Children. But the mystery and danger deepen as he gets to know the residents and learns about their special powers...and their powerful enemies. Ultimately, Jake discovers that only his own special ""peculiarity"" can save his new friends.
            ","PG-13 (for intense sequences of fantasy action/violence and peril)
                    ",Tim Burton,NA,NA,Jane Goldman,NA,NA,NA,"Sep 30, 2016
                        ","Dec 13, 2016
                        ","
                            127 minutes
                        ","
                        20th Century Fox
                    ","
                Eva Green
            ","
                Asa Butterfield
            ","
                Chris O'Dowd
            ","
                Allison Janney
            ","
                Rupert Everett
            ","
                Terence Stamp
            ",Miss Peregrine's Home for Peculiar Children,NA,"Miss Peregrine's Home for Peculiar Children proves a suitable match for Tim Burton's distinctive style, even if it's on stronger footing as a visual experience than a narrative one.","
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",64,246,60,38,139568,5.93,5.95,47,3.49,9168,6068,22163,https://www.rottentomatoes.com/m/miss_peregrines_home_for_peculiar_children
"
                A mysterious and extraordinary mental patient, named Prot, convinces both staff and fellow patients that he comes from a utopian planet called K-PAX. While his psychiatrist, Dr. Mark Powell, is baffled by this cheerfully confident man, Prot's description of life on a planet 1000 light years away awakens a sense of possibility among the other patients. The doctor gradually begins to witness this so-called alien having a remarkable effect on the mental health of the hospital's other patients. When Prot says he's going back before the summer ends, all the patients in the ward vie to go with him. As the days before Prot's announced departure from earth race by, Dr. Powell struggles with questions of science. Determined to prove the stranger is nothing more than a tragic victim of multiple personality disorder, the doctor soon finds himself doubting his own diagnosis.
            ","PG-13 (for a sequence of violent images, and brief language and sensuality)
                    ",Iain Softley,NA,NA,Charles Leavitt,NA,NA,NA,"Oct 26, 2001
                        ","Mar 26, 2002
                        ","
                            121 minutes
                        ","
                        Universal Pictures
                    ","
                Kevin Spacey
            ","
                Jeff Bridges
            ","
                Mary McCormack
            ","
                Alfre Woodard
            ","
                David Patrick Kelly
            ","
                Saul Williams
            ","
                                K-PAX
                            ",2001,"For those who have seen One Flew Over the Cuckoo's Nest or Starman, K-Pax may not hold anything new. The movie works best as a showcase for Kevin Spacey and Jeff Bridges.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",42,141,75,79,141453,5.11,5.22,34,3.8,7729,2638,7142,https://www.rottentomatoes.com/m/kpax
"
                Siobhn's a marine biology student who prefers spending her days alone in a lab. She has to endure a week on a ragged fishing trawler, where she's miserably at odds with the close-knit crew. But out in the deep Atlantic, an unfathomable life form ensnares the boat. When members of the crew succumb to a strange infection, Siobhn must overcome her alienation and anxiety to win the crew's trust, before everyone is lost.
            ","NR
                    ",Neasa Hardiman,NA,NA,Neasa Hardiman,NA,NA,NA,"Apr 10, 2020
                        ","Apr 10, 2020
                        ","
                            89 minutes
                        ","
                        Bright Moving Pictures Sweden
                    ","
                Ardalan Esmaili
            ","
                Connie Nielsen
            ","
                Dougray Scott
            ","
                Hermione Corfield
            ","
                Olwen Four
            ","
                Elie Bouakaze
            ",Sea Fever,NA,"If Sea Fever never quite heats up as much as it could, it remains an engrossing, well-acted sci-fi thriller with effective horror elements.","
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",NA,NA,NA,NA,135934,6.78,5.61,15,",""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":139,""ratingsStartDate"":""2020-04-09T21:00:00Z""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":true,""releaseDate"":""Apr 10, 2020"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":true,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudie",""":{},""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":139,""ratingsStartDate"":""2020-04-09T21:00:00Z""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":true,""releaseDate"":""Apr 10, 2020"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":true,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudien",,139,https://www.rottentomatoes.com/m/sea_fever_2020
