description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                Oscar-nominated in 1961 for his performance as pool hustler Fast Eddie Felson in The Hustler, Paul Newman won that award a quarter century later when he reprised the role in The Color of Money. At the end of The Hustler, Felson was banned for life from playing the game professionally. In the intervening years, he has become what the despicable George C. Scott was in the 1961 film: a front man for younger hustlers, claiming the lion's share of the winnings. His latest ""client"" is arrogant young Tom Cruise, who is goaded into accepting Felson's patronage by his avaricious girl friend Mary Elizabeth Mastrantonio. Cruise learns not only the refinements of the game, but also the dirty trickery that will help him lure in the suckers. As Cruise becomes successful on these terms, Felson seethes with jealousy, hitting the bottle and carelessly allowing himself to fall victim to another hustler. He tells Cruise to get lost, and vows to make an honest comeback. It is inevitable from this point onward that the younger and the older player will square off in a game for the biggest stakes of all: Fast Eddie Felson's self-respect. Both the original Hustler and The Color of Money were based on novels by Walter Tevis.
            ","R
                    ",Martin Scorsese,NA,NA,Richard Price,Martin Scorsese,NA,NA,"Oct 8, 1986
                        ","Mar 6, 2001
                        ","
                            119 minutes
                        ","
                        Touchstone Pictures
                    ","
                Paul Newman
            ","
                Tom Cruise
            ","
                Mary Elizabeth Mastrantonio
            ","
                Helen Shaver
            ","
                John Turturro
            ","
                Bill Cobbs
            ","
                                The Color of Money
                            ",1986,"That it's inferior to the original goes without saying, but Paul Newman and Tom Cruise are a joy to watch, and Martin Scorsese's direction is typically superb.","
                        
                        Drama, 
                        
                        Sports & Fitness
                        
                    ",89,47,73,46,134403,7.17,6.67,12,3.7,4183,1519,6086,https://www.rottentomatoes.com/m/color_of_money
"
                In the Ottoman province of Hijaz during World War I, a young Bedouin boy experiences a greatly hastened coming of age as he embarks on a perilous desert journey to guide a British officer to his secret destination.
            ","NR
                    ",Naji Abu Nowar,NA,NA,Naji Abu Nowar,Bassel Ghandour,NA,NA,"Nov 6, 2015
                        ","May 17, 2016
                        ","
                            100 minutes
                        ","
                        Noor Pictures
                    ","
                Jacir Eid Al-Hwietat
            ","
                Hussein Salameh Al-Sweilhiyeen
            ","
                Hassan Mutlag Al-Maraiyeh
            ","
                Jack Fox
            ","
                Marji Audeh
            ",NA,Theeb,NA,"Led by an outstanding performance from Jacir Eid Al-Hwietat in the title role, Theeb is a startlingly assured first effort from director/co-writer Naji Abu Nowar.","
                        
                        Action & Adventure, 
                        
                        Drama
                        
                    ",97,71,75,5,133421,7.56,7.38,22,3.77,579,188,4335,https://www.rottentomatoes.com/m/theeb
"
                Monster's Ball producer Lee Daniels follows up his 2005 directorial debut, Shadowboxer, with this adaptation of author Sapphire's best-selling novel about an overweight, illiterate African-American teen from Harlem who discovers an alternate path in life after she begins attending a new school. Clareece ""Precious"" Jones is only a teenager, yet she's about to give birth to her second child. Unable to read or write, Clareece shows little prospect for the future until discovering that she has been accepted into an alternative school. There, with a little help from a sympathetic teacher (Paula Patton) and a kindly nurse (Lenny Kravitiz), the young girl receives something that most teens never get -- a chance to start over. Mo'nique co-stars in an inspirational drama featuring the debut performance of screen newcomer Gabourey ""Gabbie"" Sidibe. ~ Jason Buchanan, Rovi
            ","R (for child abuse including sexual assault, and pervasive language)
                    ",Lee Daniels,NA,NA,Lee Daniels,Geoffrey S. Fletcher,NA,NA,"Nov 6, 2009
                        ","Mar 9, 2010
                        ","
                            110 minutes
                        ","
                        Lionsgate Films
                    ","
                Gabourey Sidibe
            ","
                Mo'Nique
            ","
                Paula Patton
            ","
                Mariah Carey
            ","
                Sherri Shepherd
            ","
                Lenny Kravitz
            ","
                                Precious: Based on the Novel Push by Sapphire
                            ",2009,"Precious is a grim yet ultimately triumphant film about abuse and inner-city life, largely bolstered by exceptional performances from its cast.","
                        
                        Drama
                        
                    ",91,234,81,141,138646,7.81,7.66,54,3.92,17375,4081,43114,https://www.rottentomatoes.com/m/precious
"
                Marianne and Johan meet again after 30 years without contact, when Marianne suddenly feels a need to see her ex-husband again. She decides to visit Johan at his old summerhouse in the western province of Dalarna. And so, one beautiful autumn day, there she is, beside his reclining chair, waking him with a light kiss. Also living at the summerhouse are Johan's son Henrik and Henrik's daughter Karin. Henrik is giving his daughter cello lessons and already sees her future as staked out. Relations between father and son are very strained, but both are protective of Karin. They are all still mourning Anna, Henrik's much-loved wife, who died two years ago, yet who, in many ways, remains present among them. Marianne soon realizes that things are not all as they should be, and she finds herself unwillingly drawn into a complicated and upsetting power struggle.
            ","R (for brief nudity, language and a violent image)
                    ",Ingmar Bergman,NA,NA,Ingmar Bergman,NA,NA,NA,"Dec 1, 2003
                        ","Jan 10, 2006
                        ","
                            107 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Liv Ullmann
            ","
                Erland Josephson
            ","
                Brje Ahlstedt
            ","
                Julia Dufvenius
            ","
                Gunnel Fred
            ",NA,"
                                Saraband
                            ",2003,"If Saraband appears to be a minor entry in Ingmar Bergman's filmography, it's still an accomplished piece of work from one of cinema's greatest masters.","
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Television
                        
                    ",91,85,87,5,138152,7.82,8.15,31,4.02,664,101,849,https://www.rottentomatoes.com/m/saraband
"
                International megastar Donnie Yen reprises his iconic role as the real-life kung fu grandmaster Ip Man in this martial arts spectacular. After escaping the Japanese occupation of his hometown of Fo Shan, China, Ip Man and his family have arrived in Hong Kong, which is living under the iron fist of British colonial rule. Ip wants to support his family by opening up a martial arts academy to teach his unique Wing Chun style. But a corrupt cabal of Hong Kong martial arts masters, led by Hung Chun-nam (the legendary Sammo Hung), refuses to allow Ip to teach until he proves himself - and prove himself he does, in an intense series of fights against the masters showcasing a dazzling variety of martial arts styles, culminating in a highly anticipated brawl between Ip and Hung atop a rickety table. But even after gaining the respect of the masters, Ip's troubles are far from over. Hong Kong under British rule is a world of corruption, and when a Western-style boxer named Taylor ""Twister"" Milos comes to town to entertain the British upper-class, and insults both Chinese martial arts and the native citizens in a horrifically violent way, Ip must step up and fight for the honor of both his kung fu and the Chinese people. Forced by honor to enter a brutal ""King of the Ring"" boxing match against Twister, it's East versus West in an amazing, knock-down drag-out fight to the finish, the likes of which have never been seen on-screen before. Presented in the original, un-dubbed and uncut, international version that's been breaking box-office records across Asia, Ip Man 2: Legend of the Grandmaster is a throwback to the golden age of Hong Kong martial arts cinema that will delight kung fu fans and newcomers alike. -- (C) Well Go USA and Variance
            ","R (for violence)
                    ",Wilson Yip,Yip Wai-Shun,NA,Edmond Wong,NA,NA,NA,"Jan 28, 2011
                        ","Apr 19, 2011
                        ","
                            108 minutes
                        ","
                        Variance Films
                    ","
                Donnie Yen
            ","
                Sammo Hung Kam-Bo
            ","
                Louis Fan
            ","
                Lynn Hung
            ","
                Darren Shahlavi
            ","
                Ming Xiao Huang
            ","
                                Ip Man 2: Legend of the Grandmaster
                            ",2011,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Sports & Fitness
                        
                    ",96,27,84,22,137970,6.92,6.38,6,4.02,6428,1240,5712,https://www.rottentomatoes.com/m/ip_man_2_legend_of_the_grandmaster
"
                Francois Truffaut's loving homage to Hollywood gangster films is less a plot-filled film noir than a free-associative meditation on the genre. Charles Aznavour stars as a one-time concert pianist who gained fame as Edouard Saroyan but has since changed his name to Charlie Kohler and plays honky-tonk in an out-of-the-way saloon. His self-imposed exile is shattered by the appearance of his mobster brother Richard Saroyan (Jacques Aslanian). Richard and his other brother, Chico (Albert Remy), are on the lam from gangsters they've double-crossed. Charlie helps Richard and Chico get away, but he now finds that his life, along with his younger brother Fido's (Richard Kanayan, has been put into jeopardy, having gotten mixed up with gangsters Momo (Claude Mansard) and Ernest (Daniel Boulanger) who are pursuing Richard and Chico. Momo and Ernest keep an eye on Charlie's apartment and, although they don't get Fido, they manage to kidnap Charlie and Lena (Marie Dubois), a co-worker with whom he has fallen in love. But when Ernest runs a red light and is pulled over, Charlie and Lena escape the gangsters' clutches. They take refuge in Lena's apartment, where Charlie sees a poster for a performance by Edouard Saroyan, causing Charlie to think back upon the circumstances that had led him to this moment in his life. Lena and Charlie make love, and Charlie returns to his apartment, only to discover Fido has been kidnapped. Lena and Charlie then head back to his club, where they plan to quit their jobs and try to find Fido. ~ Paul Brenner, Rovi
            ","NR
                    ",Franois Truffaut,NA,NA,Franois Truffaut,Marcel Moussy,NA,NA,"Jul 23, 1962
                        ","May 18, 1999
                        ","
                            92 minutes
                        ","
                        Criterion Collection
                    ","
                Charles Aznavour
            ","
                Nicole Berger
            ","
                Marie Dubois
            ","
                Michele Mercier
            ","
                Albert Remy
            ","
                Jean-Jacques Aslanian
            ",Shoot the Piano Player (Tirez sur le pianiste),NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Romance
                        
                    ",93,28,89,6,132235,8.87,9.17,9,4.11,1385,179,907,https://www.rottentomatoes.com/m/shoot_the_piano_player
"
                An unlikely friendship between two misfit neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.
            ","NR
                    ",Alexandre Lehmann,NA,NA,Mark Duplass,Alexandre Lehmann,NA,NA,"Feb 22, 2019
                        ","
                            89 minutes
                        ",NA,"
                        Netflix
                    ","
                Ray Romano
            ","
                Mark Duplass
            ",NA,NA,NA,NA,Paddleton,NA,"It takes its time coming together, but the quietly effective Paddleton pulls off a tricky tonal balancing act, thanks largely to the strengths of its well-chosen leads.","
                        
                        Drama
                        
                    ",90,41,88,518,135864,7.18,7.4,10,4.18,345,48,213,https://www.rottentomatoes.com/m/paddleton
"
                With SHADOW, director Zhang Yimou (HERO, HOUSE OF FLYING DAGGERS) once again pushes the boundaries of wuxia action to create a film like no other, masterfully painting a canvas of inky blacks and greys punctuated with bursts of color from the blood of the defeated. In a kingdom ruled by a young and unpredictable king, the military commander has a secret weapon: a ""shadow"", a look-alike who can fool both his enemies and the King himself. Now he must use this weapon in an intricate plan that will lead his people to victory in a war that the King does not want.
            ","NR
                    ",Zhang Yimou,NA,NA,Zhang Yimou,NA,NA,NA,"May 3, 2019
                        ","Aug 13, 2019
                        ","
                            115 minutes
                        ","
                        Well Go USA Entertainment
                    ","
                Chao Deng
            ","
                Sun Li
            ","
                Ryan Zheng
            ","
                Qianyuan Wang
            ","
                Xiaotong Guan
            ","
                Wang Jingchun
            ",Shadow,NA,"Beautifully filmed and inventively choreographed, Shadow is a thrilling and visually sumptuous wuxia epic that finds director Zhang Yimou near peak form.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",95,94,79,364,138395,7.63,7.72,16,3.84,288,76,1678,https://www.rottentomatoes.com/m/shadow_2018
"
                In this sensitive and complex portrait of an unusual romance, a rich expatriate woman (Geraldine Chaplin) and a local Dominican prostitute (Yanet Mojica) share an intimate lesbian relationship corrupted by class, race and power.
            ","NR
                    ",Israel Crdenas,Laura Amelia Guzmn,NA,Israel Crdenas,Laura Amelia Guzmn,NA,NA,"Nov 6, 2015
                        ","Nov 24, 2015
                        ","
                            80 minutes
                        ","
                        Canana
                    ","
                Geraldine Chaplin
            ","
                Yanet Mojica
            ","
                Yvonne Mojica
            ","
                Ricardo Ariel Toribio
            ",NA,NA,"
                                Sand Dollars (Dolares de Arena)
                            ",2015,No consensus yet.,"
                        
                        Drama
                        
                    ",94,16,45,166,134425,7.64,0,5,3.17,22,27,70,https://www.rottentomatoes.com/m/sand_dollars
"
                Though it cannot help but lapse into dogma and didactics at times, Salt of the Earth is a powerful, persuasive labor-management drama. With the exception of five actors (including future Waltons star Will Geer), the cast is comprised of non-professionals, mostly participants of the real-life strike action upon which the film is based. Set in a New Mexico mining town, the film concerns the measures taken by the largely Hispanic union to improve working and especially living conditions for the poverty-stricken workers. Remarkably prescient, given that the film was made long before the women's movement, is the fact that it is the wives who keep the strike alive while their husbands are beaten and otherwise oppressed by the owners. Not that the miners wholeheartedly accept this; one of the script's many on-target observations shows the macho workers resenting their wives' intervention. The ultimate victory over the strikebreakers (led by Geer at his most odious) comes about as much from male-female solidarity as the workers' pre-set determination. Co-produced by the International Union of Mine, Mill and Smelt Workers, Salt of the Earth was assembled under conditions of extreme duress by a group of Hollywood expatriates, all victims of the Blacklist: producer Paul Jarrico, director Herbert Biberman, screenwriter Michael Wilson and star Will Geer. ""Freed"" of the strictures of Hollywood pussyfooting and censorship, the film's auteurs are able to explore several subjects previously considered taboo. As a result, Salt of the Earth seems even fresher and more pertinent now than it did when given its extremely limited first release in 1954.
            ","NR
                    ",Herbert J. Biberman,NA,NA,Michael Wilson,NA,NA,NA,"Mar 14, 1954
                        ","May 24, 2005
                        ","
                            94 minutes
                        ","
                        The Film Detective
                    ","
                Will Geer
            ","
                Rosaura Revueltas
            ","
                Juan Chacon
            ","
                David Wolfe
            ","
                Mervin Williams
            ","
                David Sarvis
            ",Salt of the Earth,NA,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama
                        
                    ",100,12,83,1,132482,7.59,7,3,4.09,167,34,172,https://www.rottentomatoes.com/m/salt_of_the_earth
"
                An actress recovering from a mental breakdown develops an intense relationship with her nurse in this modernist, self-reflexive psychodrama.
            ","NR
                    ",Ingmar Bergman,NA,NA,Ingmar Bergman,NA,NA,NA,"Oct 18, 1966
                        ","Mar 16, 2004
                        ","
                            81 minutes
                        ","
                        Criterion Collection
                    ","
                Bibi Andersson
            ","
                Liv Ullmann
            ","
                Margaretha Krook
            ","
                Gunnar Bjornstrand
            ","
                Jrgen Lindstrm
            ",NA,Persona,NA,"Arguably Bergman's finest film, Persona explores the human condition with intense curiosity, immense technical skill, and beguiling warmth.","
                        
                        Drama
                        
                    ",90,49,94,25,132406,9.08,8.39,15,4.48,6255,418,3966,https://www.rottentomatoes.com/m/persona
"
                Daisy Kenyon stars Joan Crawford as the eponymous heroine, a Manhattan commercial artist. Daisy is torn between two men: a handsome, married attorney (Dana Andrews) and an unmarried Henry Fonda. Deciding to do the ""right thing"", Daisy marries Fonda, but carries a torch for the dashing Andrews. When the lawyer divorces his wife, he calls upon Daisy and tries to win her back. She is very nearly won over, but her husband isn't about to give up so easily. Both men argue over Daisy, who is so distraught by the experience that she nearly has a fatal automobile accident. In the end, Daisy realizes that she truly loves Fonda, and gives Andrews his walking papers. Daisy Kenyon is given a contemporary slant with a subplot about child abuse (in a Joan Crawford film!); and, in one scene set at New York's Stork Club, several celebrities (Walter Winchell, Leonard Lyons, John Garfield) make unbilled cameo appearances. ~ Hal Erickson, Rovi
            ","G
                    ",Otto Preminger,NA,NA,David Hertz,NA,NA,NA,"Dec 25, 1947
                        ","Mar 11, 2008
                        ","
                            99 minutes
                        ","
                        Twentieth Century Fox
                    ","
                Joan Crawford
            ","
                Dana Andrews
            ","
                Henry Fonda
            ","
                Ruth Warrick
            ","
                Martha Stewart
            ","
                Peggy Ann Garner
            ",Daisy Kenyon,NA,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",100,5,58,494,132485,6.58,0,1,3.46,56,40,80,https://www.rottentomatoes.com/m/daisy_kenyon
"
                This innovative, fast-paced, cinematic adaptation of Shakespeare's classic work transposes the setting to an imaginary Nazi-like 1930s England. Ian McKellan is mesmerizing as the ruthlessly ambitious Richard, who rises to power by having anyone standing in has way murdered, including his own brother and the young children of his predecessor.
            ","R
                    ",Richard Loncraine,NA,NA,Ian McKellen,Richard Loncraine,NA,NA,"Dec 29, 1995
                        ","Aug 15, 2001
                        ","
                            105 minutes
                        ","
                        United Artists
                    ","
                Ian McKellen
            ","
                Annette Bening
            ","
                Jim Broadbent
            ","
                Robert Downey Jr.
            ","
                Nigel Hawthorne
            ","
                Kristin Scott Thomas
            ","
                                Richard III
                            ",1995,This re-imagining of Shakespeare's Crookback King relocates the story in 1930 and features an indelible star turn for Ian McKellen as the monstrous and magnetic King Richard.,"
                        
                        Drama
                        
                    ",94,49,85,7,132948,8.13,7.83,15,4,910,161,1489,https://www.rottentomatoes.com/m/1068177-richard_iii
"
                Tanna, an extraordinary Australia/Vanuatu co-production, is a Romeo and Juliet story set in one of the world's last true tribal societies. It is the first feature film shot entirely in the South Pacific nation of Vanuatu, in a village called Yakel. The people of this remote community, high in the mountain rainforests near a spitting volcano, truly wear grass skirts and penis sheaths and have rejected colonial and Christian influences in favor of their traditional and pure ""Kastom"" system of laws and beliefs. Their customs and lifestyle have changed little for centuries. Before Tanna, they had never before seen a movie or a camera, yet welcomed the filmmakers to live with the tribe for seven months where they absorbed stories and observed ceremonies, with the input and collaboration of the local people. None of the 'cast' had ever acted before, but astonishingly, they passionately and naturally re-created this real-life story from recent tribal history as if they had had years of training. Tanna is a spectacularly lush and exotic film that is Australia's submission for the Academy Awards Best Foreign Film of 2017. The movie recently won the Directors Guild of Australia award for Best Director. Earlier, the movie premiered at the Venice Film Festival this past fall, where it won the Audience Award in the International Critics Week sidebar as well as the Best Cinematography prize.
            ","NR
                    ",Bentley Dean,Martin Butler,NA,Bentley Dean,Martin Butler,John Collee,NA,"Sep 16, 2016
                        ","Mar 7, 2017
                        ","
                            104 minutes
                        ","
                        Screen Australia
                    ","
                Marie Wawa
            ","
                Mungau Dain
            ","
                Marceline Rofit
            ","
                Charlie Kahla
            ","
                Albi Nangia
            ","
                Lingai Kowia
            ",Tanna,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",92,38,77,767,140829,7.48,7.21,12,3.71,150,46,498,https://www.rottentomatoes.com/m/tanna_2016
"
                1922 is based on Stephen King's 131-page story telling of a man's confession of his wife's murder. The tale is told from from the perspective of Wilfred James, the story's unreliable narrator who admits to killing his wife, Arlette, with his son in Nebraska. But after he buries her body, he finds himself terrorized by rats and, as his life begins to unravel, becomes convinced his wife is haunting him.
            ","NR
                    ",Zak Hilditch,NA,NA,Zak Hilditch,NA,NA,NA,"Oct 20, 2017
                        ","Oct 20, 2017
                        ","
                            101 minutes
                        ","
                        Netflix
                    ","
                Thomas Jane
            ","
                Molly Parker
            ","
                Dylan Schmid
            ","
                Kaitlyn Bernard
            ","
                Brian d'Arcy James
            ","
                Neal McDonough
            ",1922,NA,"Thanks to director Zak Hilditch's patient storytelling and strong work from lead Thomas Jane, 1922 ranks among the more satisfying Stephen King adaptations.","
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",91,43,57,1,133434,6.85,6.75,8,3.34,724,543,486,https://www.rottentomatoes.com/m/1922_2017
"
                The Meyerowitz Stories (New and Selected) stars Adam Sandler, Ben Stiller, Dustin Hoffman, Elizabeth Marvel, Grace Van Patten and Emma Thompson, and is the intergenerational tale of adult siblings contending with the influence of their aging father.
            ","NR
                    ",Noah Baumbach,NA,NA,Noah Baumbach,NA,NA,NA,"Oct 13, 2017
                        ","Oct 13, 2017
                        ",NA,"
                        Netflix
                    ","
                Adam Sandler
            ","
                Ben Stiller
            ","
                Dustin Hoffman
            ","
                Emma Thompson
            ","
                Candice Bergen
            ","
                Rebecca Miller
            ",The Meyerowitz Stories (New and Selected),NA,The Meyerowitz Stories (New and Selected) observes the family dynamic through writer-director Noah Baumbach's bittersweet lens and the impressive efforts of a remarkable cast.,"
                        
                        Comedy, 
                        
                        Drama
                        
                    ",92,180,72,5,136998,7.66,7.74,41,3.6,1220,464,3517,https://www.rottentomatoes.com/m/the_meyerowitz_stories
"
                A gay New Yorker stages a marriage of convenience with a young woman to satisfy his traditional Taiwanese family, but the wedding becomes a major inconvenience when his parents fly in for the ceremony. Director Ang Lee came to international prominence with this warm-hearted comedy, which centers on the farcical confusion that emerges from this deception. Gao Wai Tung (Winston Chao) has never shared the truth about his sexuality with his family, and hopes to disguise his long-term relationship with his lover Simon by marrying Wei-Wei, a young artist who's only it for the green card. But Wai Tung's parents refuse to let him off the hook easily, showing up to plan a massive wedding banquet. Indeed, much of the film's comedy springs from the contrast between the sheer lavishness of the parents' plans and the sham nature of the wedding. Naturally, the titular party spins out of control, leading to a series of events that threatens all of Wai Tung's relationships. ~ Judd Blaise, Rovi
            ","R
                    ",Ang Lee,NA,NA,Ang Lee,James Schamus,Neil Peng,NA,"Aug 4, 1993
                        ","Jun 15, 2004
                        ","
                            111 minutes
                        ","
                        Good Machine
                    ","
                Winston Chao
            ","
                May Chin
            ","
                Mitchell Lichtenstein
            ","
                Sihung Lung
            ","
                Ah-Leh Gua
            ","
                Tien Pien
            ","
                                The Wedding Banquet (Xi yan)
                            ",1993,Ang Lee's funny and ultimately poignant comedy of manners reveals the filmmaker's skill across genres.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance, 
                        
                        Gay & Lesbian
                        
                    ",96,28,87,8,132623,7.36,7.67,8,4.01,1449,217,1003,https://www.rottentomatoes.com/m/wedding_banquet
"
                Tokyo Drifter stands with Branded to Kill as one of the best-known and most acclaimed films of Seijun Suzuki, one of Japan's most talented maverick directors. A colorful riot of an action drama, Tokyo Drifter, like many of Suzuki's films, transforms a standard gangster film plot into a vehicle for his own loopy brand of filmmaking, featuring gorgeous cinematography, unconventional storytelling techniques, and a dark sense of humor. This particular example centers on Tetsu, a yakuza member who, when his gang is disbanded, remains loyal to his boss and attempts to go straight. This is no easy task, however, as the yakuza are determined to get him back into the life -- or kill him if he refuses. The pressure soon forces Tetsu to go on the road, becoming the ""Tokyo drifter"" of the title, but even this is not enough to prevent his past from violently catching up with him. The film's choreographed action and vibrant color palette make the frequent action sequences, including one of the most raucous barroom brawls ever put on film, seem almost like musical numbers, resulting in a spectacularly entertaining and truly original take on the gangster drama. ~ Judd Blaise, Rovi
            ","NR
                    ",Seijun Suzuki,NA,NA,Khan Kawauchi,Yasunori Kawauchi,NA,NA,"Apr 10, 1966
                        ","Feb 23, 1999
                        ","
                            89 minutes
                        ","
                        Criterion Collection
                    ","
                Tetsuya Watari
            ","
                Chieko Matsubara
            ","
                Hideaki Nitani
            ","
                Ryuji Kita
            ","
                Tsuyoshi Yoshida
            ","
                Tamio Kawaji
            ",Tokyo Drifter,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",100,12,80,5,132057,7.42,7.5,2,3.87,653,168,729,https://www.rottentomatoes.com/m/tokyo_drifter
"
                Following her husband's death, Queen Victoria's inconsolable grief forced her into a seclusion that did not abate until feisty Scottish groom John Brown, entered her life and goaded her into living again. Their close friendship caused a major scandal. This factual drama offers an unusually intimate look into Victoria's life.
            ","PG (For a beating, language and brief nudity)
                    ",John Madden,NA,NA,Jeremy Brock,NA,NA,NA,"Jul 18, 1997
                        ","Apr 22, 1998
                        ","
                            103 minutes
                        ","
                        Miramax Films
                    ","
                Judi Dench
            ","
                Billy Connolly
            ","
                Geoffrey Palmer
            ","
                Antony Sher
            ","
                Gerard Butler
            ","
                Richard Pasco
            ","
                                Mrs. Brown
                            ",1997,"Thanks to some top notch acting, the chemistry between its stars, and a witty, thoughtful script, Mrs. Brown delivers a nuanced and entertaining, if not entirely factual, account of a seldom explored historical relationship.","
                        
                        Drama, 
                        
                        Romance
                        
                    ",92,50,78,8,133414,7.32,7.55,12,3.82,958,262,1570,https://www.rottentomatoes.com/m/mrs_brown
"
                Fourteen scriptwriters spent five years toiling over a movie adaptation of war correspondent Vincent Sheehan's Personal History before producer Walter Wanger brought the property to the screen as Foreign Correspondent. What emerged was approximately 2 parts Sheehan and 8 parts director Alfred Hitchcock--and what's wrong with that? Joel McCrea stars as an American journalist sent by his newspaper to cover the volatile war scene in Europe in the years 1938 to 1940. He has barely arrived in Holland before he witnesses the assassination of Dutch diplomat Albert Basserman: at least, that's what he thinks he sees. McCrea makes the acquaintance of peace-activist Herbert Marshall, his like-minded daughter Laraine Day, and cheeky British secret agent George Sanders. A wild chase through the streets of Amsterdam, with McCrea dodging bullets, leads to the classic ""alternating windmills"" scene, which tips Our Hero to the existence of a formidable subversive organization. McCrea returns to England, where he nearly falls victim to the machinations of jovial hired-killer Edmund Gwenn. The leader of the spy ring is revealed during the climactic plane-crash sequence--which, like the aforementioned windmill scene, is a cinematic tour de force for director Hitchcock and cinematographer Rudolph Mate. Producer Wanger kept abreast of breaking news events all through the filming of Foreign Correspondent, enabling him to keep the picture as ""hot"" as possible: the final scene, with McCrea broadcasting to a ""sleeping"" America from London while Nazi bombs drop all around him, was filmed only a short time after the actual London blitz. The script was co-written by Robert Benchley, who has a wonderful supporting role as an eternally tippling newsman. Foreign Correspondent was Alfred Hitchcock's second American film, and remained one of his (and his fans') personal favorites.
            ","PG (not rated)
                    ",Alfred Hitchcock,NA,NA,Charles Bennett,James Hilton,Joan Harrison,Richard Maibaum,"Aug 16, 1940
                        ","Sep 7, 2004
                        ","
                            120 minutes
                        ","
                        Warner Home Video
                    ","
                Joel McCrea
            ","
                Laraine Day
            ","
                George Sanders
            ","
                Herbert Marshall
            ","
                Edmund Gwenn
            ","
                Albert Basserman
            ",Foreign Correspondent,NA,"Alfred Hitchcock's Foreign Correspondent features a winning combination of international intrigue, comic relief, and some of the legendary director's most memorable set pieces.","
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Romance
                        
                    ",95,38,81,6,132609,8.07,8.12,4,3.86,971,225,955,https://www.rottentomatoes.com/m/foreign_correspondent
"
                Le Silence de la Mer was based upon a popular wartime ""underground"" novel by Vercours. Most of the film is confined to the living room of a bourgeois French family. Howard Vernon plays Von Ebrennae, a cultured Nazi officer who is billeted in this household. As the residents stare at him in mute contempt, Von Ebrennae eloquently articulates his philosophy of life, which turns out to be pretty odious at times. Director Jean-Pierre Melville assembled La Silence de la Mer outside the established French film industry, using a non-union cast and crew and adapting the Vercours novel without securing the movie rights. Though it was much too verbose and cerebral for American viewers, the film proved most influential in shaping the future works of such directors as Robert Bresson and Alain Resnais. ~ Hal Erickson, Rovi
            ","NR
                    ",Jean-Pierre Melville,NA,NA,Jean-Pierre Melville,NA,NA,NA,"Apr 22, 1949
                        ","Feb 7, 1997
                        ","
                            100 minutes
                        ","
                        Criterion Collection
                    ","
                Howard Vernon
            ","
                Nicole Stphane
            ","
                Jean-Marie Robain
            ","
                Ami Aare
            ","
                Georges Patrix
            ","
                Jean-Maris Robian
            ",Le Silence de la Mer,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",100,8,90,339,132083,8.12,7.5,2,4.09,103,12,96,https://www.rottentomatoes.com/m/le_silence_de_la_mer_1949
